,SequenceA,SequenceB,Similarity,Complementarity
46449,195,39,1,3
46450,195,40,0,3
46451,195,41,3,3
46452,195,42,2,2
46453,195,43,0,3
46454,195,44,0,3
46455,195,45,2,2
46456,195,46,1,1
46457,195,47,0,3
46458,195,48,2,1
46459,195,49,6,3
46460,195,50,2,2
46461,195,51,3,3
46462,195,52,1,1
46463,195,53,1,1
46464,195,54,3,3
46465,195,55,0,3
46466,195,56,0,3
46467,195,57,1,1
46468,195,58,2,1
46469,195,59,4,6
46470,195,60,1,1
46471,195,61,2,4
46472,195,62,1,1
46473,195,63,3,1
46474,195,64,2,2
46475,195,65,2,3
46476,195,66,1,2
46477,195,67,1,2
46478,195,68,5,3
46479,195,69,2,3
46480,195,70,3,3
46481,195,71,2,3
46482,195,72,4,3
46483,195,73,2,2
46484,195,74,2,4
46485,195,75,2,3
46486,195,76,2,1
46487,195,77,2,2
46488,195,78,0,3
46489,195,79,0,3
46490,195,80,2,2
46491,195,81,3,2
46492,195,82,3,2
46493,195,83,2,2
46494,195,84,2,3
46495,195,85,3,2
46496,195,86,1,1
46497,195,87,2,2
46498,195,88,4,3
46499,195,89,3,2
46500,195,90,3,3
46501,195,91,3,2
46502,195,92,2,2
46503,195,93,3,4
46504,195,94,1,2
46505,195,95,2,1
46506,195,96,3,2
46507,195,97,2,3
46508,195,98,1,1
46509,195,99,2,3
46510,195,100,2,2
46511,195,101,2,3
46512,195,102,2,4
46513,195,103,4,2
46514,195,104,0,3
46515,195,105,2,2
46516,195,106,3,2
46517,195,107,1,1
46518,195,108,2,3
46519,195,109,3,4
46520,195,110,1,2
46521,195,111,1,1
46522,195,112,2,2
46523,195,113,2,3
46524,195,114,2,3
46525,195,115,0,3
46526,195,116,1,1
46527,195,117,1,1
46528,195,118,2,3
46529,195,119,4,3
46530,195,120,3,4
46531,195,121,1,1
46532,195,122,2,2
46533,195,123,2,3
46534,195,124,5,3
46535,195,125,3,2
46536,195,126,2,3
46537,195,127,4,2
46538,195,128,2,2
46539,195,129,3,3
46540,195,130,3,3
46541,195,131,2,2
46542,195,132,2,1
46543,195,133,2,3
46544,195,134,3,3
46545,195,135,1,1
46546,195,136,2,3
46547,195,137,2,2
46548,195,138,0,3
46549,195,139,3,2
46550,195,140,0,3
46551,195,141,3,2
46552,195,142,1,1
46553,195,143,1,1
46554,195,144,1,2
46555,195,145,2,3
46556,195,146,0,3
46557,195,147,0,3
46558,195,148,3,2
46559,195,149,2,4
46560,195,150,3,3
46561,195,151,3,2
46562,195,152,2,2
46563,195,153,2,2
46564,195,154,2,2
46565,195,155,2,2
46566,195,156,2,3
46567,195,157,4,3
46568,195,158,3,2
46569,195,159,0,3
46570,195,160,2,2
46571,195,161,3,1
46572,195,162,3,1
46573,195,163,3,4
46574,195,164,2,2
46575,195,165,4,3
46576,195,166,1,1
46577,195,167,4,3
46578,195,168,3,2
46579,195,169,3,3
46580,195,170,2,2
46581,195,171,2,2
46582,195,172,2,2
46583,195,173,4,3
46584,195,174,2,3
46585,195,175,2,1
46586,195,176,1,2
46587,195,177,0,3
46588,195,178,0,3
46589,195,179,0,3
46590,195,180,2,2
46591,195,181,5,3
46592,195,182,0,3
46593,195,183,4,4
46594,195,184,3,2
46595,195,185,2,3
46596,195,186,3,3
46597,195,187,0,3
46598,195,188,3,2
46599,195,189,3,4
46600,195,190,2,2
46601,195,191,1,2
46602,195,192,1,3
46603,195,193,0,3
46604,195,194,2,2
46605,195,195,0,3
46606,195,196,0,3
46607,195,197,0,3
46608,195,198,2,2
46609,195,199,3,2
46610,195,200,3,2
46611,195,201,3,2
46612,195,202,3,2
46613,195,203,1,4
46614,195,204,4,2
46615,195,205,3,5
46616,195,206,3,2
46617,195,207,2,2
46618,195,208,1,1
46619,195,209,0,3
46620,195,210,2,2
46621,195,211,2,4
46622,195,212,2,1
46623,195,213,2,3
46624,195,214,4,1
46625,195,215,5,3
46626,195,216,3,2
46627,195,217,3,2
46628,195,218,4,4
46629,195,219,3,1
46630,195,220,4,3
46631,195,221,3,2
46632,195,222,3,2
46633,195,223,2,4
46634,195,224,3,2
46635,195,225,0,3
46636,195,226,4,3
46637,195,227,2,2
46638,195,228,4,5
46639,195,229,3,2
46640,195,230,0,3
46641,195,231,1,1
46642,195,232,3,4
46643,195,233,2,3
46644,195,234,2,2
46645,195,235,5,4
46646,195,236,2,3
46647,195,237,2,1
46648,196,0,1,1
46649,196,1,2,2
46650,196,2,2,2
46651,196,3,2,3
46652,196,4,2,2
46653,196,5,4,2
46654,196,6,0,2
46655,196,7,0,2
46656,196,8,2,4
46657,196,9,3,4
46658,196,10,2,3
46659,196,11,1,4
46660,196,12,3,2
46661,196,13,1,1
46662,196,14,1,3
46663,196,15,2,2
46664,196,16,3,2
46665,196,17,1,3
46666,196,18,1,2
46667,196,19,2,1
46668,196,20,3,1
46669,196,21,1,2
46670,196,22,6,5
46671,196,23,1,2
46672,196,24,0,2
46673,196,25,3,4
46674,196,26,2,2
46675,196,27,0,2
46676,196,28,5,3
46677,196,29,3,5
46678,196,30,4,2
46679,196,31,3,5
46680,196,32,3,1
46681,196,33,1,2
46682,196,34,2,1
46683,196,35,3,2
46684,196,36,1,2
46685,196,37,2,2
46686,196,38,3,6
46687,196,39,1,2
46688,196,40,0,2
46689,196,41,3,3
46690,196,42,3,4
46691,196,43,0,2
46692,196,44,0,2
46693,196,45,4,3
46694,196,46,1,2
46695,196,47,0,2
46696,196,48,4,2
46697,196,49,3,7
46698,196,50,3,4
46699,196,51,3,2
46700,196,52,4,1
46701,196,53,2,2
46702,196,54,1,3
46703,196,55,0,2
46704,196,56,0,2
46705,196,57,4,1
46706,196,58,1,2
46707,196,59,3,4
46708,196,60,2,1
46709,196,61,2,3
46710,196,62,3,1
46711,196,63,2,2
46712,196,64,2,4
46713,196,65,2,2
46714,196,66,2,2
46715,196,67,2,3
46716,196,68,2,2
46717,196,69,3,2
46718,196,70,4,2
46719,196,71,3,2
46720,196,72,2,3
46721,196,73,2,4
46722,196,74,2,3
46723,196,75,2,1
46724,196,76,1,1
46725,196,77,4,3
46726,196,78,0,2
46727,196,79,0,2
46728,196,80,3,2
46729,196,81,2,4
46730,196,82,5,3
46731,196,83,2,4
46732,196,84,2,2
46733,196,85,2,2
46734,196,86,2,2
46735,196,87,1,1
46736,196,88,2,3
46737,196,89,3,3
46738,196,90,3,3
46739,196,91,2,2
46740,196,92,3,5
46741,196,93,3,5
46742,196,94,2,1
46743,196,95,3,2
46744,196,96,2,3
46745,196,97,3,2
46746,196,98,3,1
46747,196,99,5,2
46748,196,100,2,3
46749,196,101,3,2
46750,196,102,1,2
46751,196,103,4,3
46752,196,104,0,2
46753,196,105,4,2
46754,196,106,2,5
46755,196,107,2,1
46756,196,108,4,5
46757,196,109,3,5
46758,196,110,1,3
46759,196,111,2,1
46760,196,112,2,2
46761,196,113,5,3
46762,196,114,2,2
46763,196,115,0,2
46764,196,116,3,1
46765,196,117,3,1
46766,196,118,3,3
46767,196,119,4,2
46768,196,120,4,7
46769,196,121,2,3
46770,196,122,3,2
46771,196,123,3,2
46772,196,124,5,2
46773,196,125,2,4
46774,196,126,3,3
46775,196,127,2,1
46776,196,128,4,3
46777,196,129,2,4
46778,196,130,5,3
46779,196,131,2,2
46780,196,132,2,2
46781,196,133,2,2
46782,196,134,3,3
46783,196,135,3,1
46784,196,136,3,3
46785,196,137,4,2
46786,196,138,0,2
46787,196,139,3,2
46788,196,140,0,2
46789,196,141,2,2
46790,196,142,2,1
46791,196,143,1,2
46792,196,144,4,1
46793,196,145,3,2
46794,196,146,0,2
46795,196,147,0,2
46796,196,148,2,4
46797,196,149,3,2
46798,196,150,3,3
46799,196,151,3,2
46800,196,152,3,5
46801,196,153,2,1
46802,196,154,2,1
46803,196,155,5,4
46804,196,156,3,2
46805,196,157,2,3
46806,196,158,3,3
46807,196,159,0,2
46808,196,160,2,2
46809,196,161,2,4
46810,196,162,3,2
46811,196,163,2,4
46812,196,164,1,2
46813,196,165,2,2
46814,196,166,3,1
46815,196,167,2,2
46816,196,168,2,4
46817,196,169,3,3
46818,196,170,2,1
46819,196,171,3,5
46820,196,172,3,2
46821,196,173,4,2
46822,196,174,2,2
46823,196,175,1,3
46824,196,176,1,1
46825,196,177,0,2
46826,196,178,0,2
46827,196,179,0,2
46828,196,180,5,2
46829,196,181,1,1
46830,196,182,0,2
46831,196,183,3,2
46832,196,184,5,5
46833,196,185,3,2
46834,196,186,3,3
46835,196,187,0,2
46836,196,188,3,2
46837,196,189,2,3
46838,196,190,4,2
46839,196,191,3,1
46840,196,192,1,1
46841,196,193,0,2
46842,196,194,3,3
46843,196,195,0,2
46844,196,196,0,2
46845,196,197,0,2
46846,196,198,3,2
46847,196,199,3,2
46848,196,200,2,3
46849,196,201,2,3
46850,196,202,3,2
46851,196,203,2,2
46852,196,204,5,2
46853,196,205,2,4
46854,196,206,2,3
46855,196,207,2,3
46856,196,208,3,1
46857,196,209,0,2
46858,196,210,5,2
46859,196,211,1,2
46860,196,212,3,1
46861,196,213,4,2
46862,196,214,3,2
46863,196,215,2,2
46864,196,216,2,2
46865,196,217,3,4
46866,196,218,2,2
46867,196,219,2,1
46868,196,220,3,1
46869,196,221,2,3
46870,196,222,4,3
46871,196,223,4,4
46872,196,224,3,1
46873,196,225,0,2
46874,196,226,1,2
46875,196,227,3,2
46876,196,228,3,5
46877,196,229,4,4
46878,196,230,0,2
46879,196,231,4,1
46880,196,232,3,2
46881,196,233,3,3
46882,196,234,3,4
46883,196,235,3,2
46884,196,236,3,3
46885,196,237,3,0
46886,197,0,3,3
46887,197,1,3,2
46888,197,2,3,3
46889,197,3,2,4
46890,197,4,3,4
46891,197,5,2,3
46892,197,6,0,1
46893,197,7,0,1
46894,197,8,5,2
46895,197,9,4,2
46896,197,10,2,2
46897,197,11,1,2
46898,197,12,4,3
46899,197,13,4,1
46900,197,14,5,4
46901,197,15,3,6
46902,197,16,3,2
46903,197,17,1,2
46904,197,18,2,4
46905,197,19,2,2
46906,197,20,1,1
46907,197,21,3,1
46908,197,22,3,2
46909,197,23,1,1
46910,197,24,0,1
46911,197,25,3,2
46912,197,26,2,2
46913,197,27,0,1
46914,197,28,2,3
46915,197,29,2,1
46916,197,30,3,2
46917,197,31,3,4
46918,197,32,1,3
46919,197,33,1,3
46920,197,34,3,1
46921,197,35,3,4
46922,197,36,2,5
46923,197,37,3,3
46924,197,38,4,2
46925,197,39,1,3
46926,197,40,0,1
46927,197,41,4,2
46928,197,42,2,3
46929,197,43,0,1
46930,197,44,0,1
46931,197,45,2,2
46932,197,46,1,2
46933,197,47,0,1
46934,197,48,3,3
46935,197,49,4,3
46936,197,50,2,1
46937,197,51,3,2
46938,197,52,1,3
46939,197,53,1,2
46940,197,54,3,2
46941,197,55,0,1
46942,197,56,0,1
46943,197,57,1,2
46944,197,58,2,3
46945,197,59,4,4
46946,197,60,1,2
46947,197,61,2,2
46948,197,62,1,1
46949,197,63,2,1
46950,197,64,2,4
46951,197,65,2,4
46952,197,66,1,2
46953,197,67,1,2
46954,197,68,3,3
46955,197,69,2,2
46956,197,70,3,4
46957,197,71,2,4
46958,197,72,5,4
46959,197,73,2,2
46960,197,74,2,2
46961,197,75,2,2
46962,197,76,2,1
46963,197,77,2,6
46964,197,78,0,1
46965,197,79,0,1
46966,197,80,2,2
46967,197,81,3,2
46968,197,82,4,2
46969,197,83,2,2
46970,197,84,2,3
46971,197,85,3,3
46972,197,86,1,1
46973,197,87,3,2
46974,197,88,4,2
46975,197,89,4,4
46976,197,90,5,3
46977,197,91,3,2
46978,197,92,2,1
46979,197,93,4,2
46980,197,94,1,3
46981,197,95,3,2
46982,197,96,2,2
46983,197,97,2,3
46984,197,98,1,1
46985,197,99,2,4
46986,197,100,2,4
46987,197,101,2,3
46988,197,102,2,2
46989,197,103,3,1
46990,197,104,0,1
46991,197,105,2,1
46992,197,106,2,2
46993,197,107,1,3
46994,197,108,2,2
46995,197,109,2,5
46996,197,110,1,2
46997,197,111,1,2
46998,197,112,2,3
46999,197,113,2,3
47000,197,114,2,3
47001,197,115,0,1
47002,197,116,1,3
47003,197,117,1,2
47004,197,118,2,2
47005,197,119,3,2
47006,197,120,4,2
47007,197,121,3,2
47008,197,122,2,2
47009,197,123,2,2
47010,197,124,3,2
47011,197,125,4,2
47012,197,126,2,3
47013,197,127,4,2
47014,197,128,2,3
47015,197,129,4,2
47016,197,130,3,2
47017,197,131,2,2
47018,197,132,3,1
47019,197,133,2,3
47020,197,134,1,3
47021,197,135,1,1
47022,197,136,2,2
47023,197,137,2,4
47024,197,138,0,1
47025,197,139,3,1
47026,197,140,0,1
47027,197,141,3,3
47028,197,142,1,4
47029,197,143,1,3
47030,197,144,2,2
47031,197,145,2,3
47032,197,146,0,1
47033,197,147,0,1
47034,197,148,3,2
47035,197,149,2,2
47036,197,150,3,6
47037,197,151,3,1
47038,197,152,2,4
47039,197,153,2,2
47040,197,154,2,2
47041,197,155,2,2
47042,197,156,2,3
47043,197,157,3,3
47044,197,158,3,2
47045,197,159,0,1
47046,197,160,2,2
47047,197,161,3,1
47048,197,162,1,1
47049,197,163,4,2
47050,197,164,2,2
47051,197,165,3,4
47052,197,166,1,1
47053,197,167,3,3
47054,197,168,4,2
47055,197,169,3,2
47056,197,170,2,2
47057,197,171,2,2
47058,197,172,2,1
47059,197,173,2,2
47060,197,174,5,3
47061,197,175,2,1
47062,197,176,1,2
47063,197,177,0,1
47064,197,178,0,1
47065,197,179,0,1
47066,197,180,2,3
47067,197,181,3,3
47068,197,182,0,1
47069,197,183,3,4
47070,197,184,3,1
47071,197,185,2,2
47072,197,186,5,3
47073,197,187,0,1
47074,197,188,3,1
47075,197,189,3,2
47076,197,190,3,3
47077,197,191,1,2
47078,197,192,1,1
47079,197,193,0,1
47080,197,194,2,1
47081,197,195,0,1
47082,197,196,0,1
47083,197,197,0,1
47084,197,198,2,1
47085,197,199,3,3
47086,197,200,3,3
47087,197,201,4,4
47088,197,202,3,1
47089,197,203,4,2
47090,197,204,3,1
47091,197,205,4,2
47092,197,206,3,2
47093,197,207,2,3
47094,197,208,1,7
47095,197,209,0,1
47096,197,210,2,2
47097,197,211,3,5
47098,197,212,3,1
47099,197,213,2,5
47100,197,214,3,3
47101,197,215,3,3
47102,197,216,3,4
47103,197,217,4,1
47104,197,218,3,4
47105,197,219,2,1
47106,197,220,3,3
47107,197,221,4,1
47108,197,222,5,2
47109,197,223,2,2
47110,197,224,2,2
47111,197,225,0,1
47112,197,226,3,3
47113,197,227,2,4
47114,197,228,3,3
47115,197,229,3,3
47116,197,230,0,1
47117,197,231,1,5
47118,197,232,3,2
47119,197,233,2,3
47120,197,234,2,5
47121,197,235,3,2
47122,197,236,4,3
47123,197,237,2,1
47124,198,0,2,2
47125,198,1,0,2
47126,198,2,3,2
47127,198,3,0,2
47128,198,4,2,2
47129,198,5,0,2
47130,198,6,3,2
47131,198,7,4,2
47132,198,8,3,2
47133,198,9,2,4
47134,198,10,0,2
47135,198,11,3,2
47136,198,12,2,3
47137,198,13,2,3
47138,198,14,4,2
47139,198,15,2,2
47140,198,16,0,2
47141,198,17,3,4
47142,198,18,4,3
47143,198,19,2,2
47144,198,20,2,2
47145,198,21,2,3
47146,198,22,2,4
47147,198,23,2,2
47148,198,24,2,3
47149,198,25,3,2
47150,198,26,1,2
47151,198,27,2,2
47152,198,28,2,2
47153,198,29,1,2
47154,198,30,2,3
47155,198,31,2,2
47156,198,32,2,2
47157,198,33,3,2
47158,198,34,2,4
47159,198,35,2,2
47160,198,36,2,2
47161,198,37,3,6
47162,198,38,2,2
47163,198,39,3,3
47164,198,40,2,3
47165,198,41,1,2
47166,198,42,2,2
47167,198,43,4,3
47168,198,44,5,1
47169,198,45,4,6
47170,198,46,2,2
47171,198,47,2,3
47172,198,48,2,2
47173,198,49,2,3
47174,198,50,2,3
47175,198,51,3,2
47176,198,52,0,2
47177,198,53,3,2
47178,198,54,2,3
47179,198,55,2,2
47180,198,56,4,2
47181,198,57,0,2
47182,198,58,2,2
47183,198,59,3,2
47184,198,60,0,2
47185,198,61,0,2
47186,198,62,2,2
47187,198,63,3,3
47188,198,64,2,2
47189,198,65,2,2
47190,198,66,2,3
47191,198,67,3,2
47192,198,68,3,2
47193,198,69,0,2
47194,198,70,1,2
47195,198,71,4,3
47196,198,72,3,3
47197,198,73,0,2
47198,198,74,0,2
47199,198,75,2,3
47200,198,76,2,2
47201,198,77,2,3
47202,198,78,2,3
47203,198,79,2,2
47204,198,80,2,2
47205,198,81,3,2
47206,198,82,3,2
47207,198,83,3,2
47208,198,84,2,2
47209,198,85,2,2
47210,198,86,3,2
47211,198,87,2,2
47212,198,88,4,3
47213,198,89,2,2
47214,198,90,3,3
47215,198,91,2,2
47216,198,92,0,2
47217,198,93,4,2
47218,198,94,3,2
47219,198,95,2,2
47220,198,96,3,4
47221,198,97,0,2
47222,198,98,0,2
47223,198,99,4,3
47224,198,100,4,2
47225,198,101,4,4
47226,198,102,3,3
47227,198,103,2,1
47228,198,104,3,2
47229,198,105,2,1
47230,198,106,4,4
47231,198,107,2,2
47232,198,108,0,2
47233,198,109,3,3
47234,198,110,3,3
47235,198,111,0,2
47236,198,112,2,6
47237,198,113,4,2
47238,198,114,3,3
47239,198,115,2,2
47240,198,116,2,3
47241,198,117,2,2
47242,198,118,2,1
47243,198,119,0,2
47244,198,120,2,2
47245,198,121,2,4
47246,198,122,2,2
47247,198,123,0,2
47248,198,124,2,3
47249,198,125,3,2
47250,198,126,3,2
47251,198,127,3,2
47252,198,128,1,2
47253,198,129,0,2
47254,198,130,3,3
47255,198,131,2,3
47256,198,132,2,3
47257,198,133,1,2
47258,198,134,1,3
47259,198,135,0,2
47260,198,136,3,3
47261,198,137,2,2
47262,198,138,2,2
47263,198,139,3,3
47264,198,140,5,1
47265,198,141,2,3
47266,198,142,0,2
47267,198,143,3,2
47268,198,144,3,2
47269,198,145,2,4
47270,198,146,2,3
47271,198,147,3,5
47272,198,148,3,3
47273,198,149,0,2
47274,198,150,2,2
47275,198,151,3,2
47276,198,152,2,3
47277,198,153,3,3
47278,198,154,3,2
47279,198,155,2,2
47280,198,156,3,4
47281,198,157,3,3
47282,198,158,2,3
47283,198,159,2,2
47284,198,160,0,2
47285,198,161,4,2
47286,198,162,1,2
47287,198,163,2,2
47288,198,164,0,2
47289,198,165,3,2
47290,198,166,2,2
47291,198,167,2,4
47292,198,168,3,2
47293,198,169,4,4
47294,198,170,2,4
47295,198,171,2,2
47296,198,172,0,2
47297,198,173,3,3
47298,198,174,2,4
47299,198,175,3,2
47300,198,176,3,2
47301,198,177,3,2
47302,198,178,3,2
47303,198,179,2,2
47304,198,180,2,2
47305,198,181,2,2
47306,198,182,3,3
47307,198,183,1,3
47308,198,184,1,2
47309,198,185,4,4
47310,198,186,3,2
47311,198,187,3,4
47312,198,188,2,2
47313,198,189,1,3
47314,198,190,3,2
47315,198,191,2,2
47316,198,192,3,3
47317,198,193,3,2
47318,198,194,0,2
47319,198,195,2,2
47320,198,196,3,2
47321,198,197,2,1
47322,198,198,0,2
47323,198,199,3,2
47324,198,200,2,3
47325,198,201,3,2
47326,198,202,2,2
47327,198,203,2,3
47328,198,204,2,1
47329,198,205,3,2
47330,198,206,3,2
47331,198,207,1,3
47332,198,208,1,2
47333,198,209,3,3
47334,198,210,2,2
47335,198,211,2,4
47336,198,212,2,3
47337,198,213,0,2
47338,198,214,2,2
47339,198,215,3,3
47340,198,216,0,2
47341,198,217,3,2
47342,198,218,3,2
47343,198,219,3,3
47344,198,220,3,3
47345,198,221,0,2
47346,198,222,2,2
47347,198,223,2,2
47348,198,224,0,2
47349,198,225,3,1
47350,198,226,0,2
47351,198,227,2,3
47352,198,228,3,2
47353,198,229,2,4
47354,198,230,4,2
47355,198,231,2,2
47356,198,232,0,2
47357,198,233,2,3
47358,198,234,4,2
47359,198,235,2,3
47360,198,236,5,2
47361,198,237,0,2
47362,199,0,3,3
47363,199,1,2,2
47364,199,2,2,4
47365,199,3,3,4
47366,199,4,5,2
47367,199,5,2,2
47368,199,6,2,3
47369,199,7,2,4
47370,199,8,0,2
47371,199,9,0,2
47372,199,10,4,3
47373,199,11,4,3
47374,199,12,3,2
47375,199,13,2,2
47376,199,14,0,2
47377,199,15,2,3
47378,199,16,6,2
47379,199,17,3,3
47380,199,18,2,2
47381,199,19,3,2
47382,199,20,0,2
47383,199,21,3,2
47384,199,22,3,4
47385,199,23,2,4
47386,199,24,2,2
47387,199,25,0,2
47388,199,26,4,2
47389,199,27,3,4
47390,199,28,0,2
47391,199,29,0,2
47392,199,30,0,2
47393,199,31,0,2
47394,199,32,0,2
47395,199,33,3,4
47396,199,34,3,2
47397,199,35,0,2
47398,199,36,4,2
47399,199,37,0,2
47400,199,38,0,2
47401,199,39,2,2
47402,199,40,2,3
47403,199,41,0,2
47404,199,42,4,2
47405,199,43,3,3
47406,199,44,3,2
47407,199,45,4,5
47408,199,46,2,2
47409,199,47,2,4
47410,199,48,2,4
47411,199,49,5,2
47412,199,50,4,3
47413,199,51,2,2
47414,199,52,2,2
47415,199,53,3,2
47416,199,54,2,3
47417,199,55,3,2
47418,199,56,3,2
47419,199,57,2,4
47420,199,58,2,4
47421,199,59,0,2
47422,199,60,3,3
47423,199,61,2,2
47424,199,62,2,2
47425,199,63,4,2
47426,199,64,5,2
47427,199,65,4,2
47428,199,66,2,3
47429,199,67,3,3
47430,199,68,4,2
47431,199,69,3,3
47432,199,70,2,2
47433,199,71,4,4
47434,199,72,0,2
47435,199,73,3,2
47436,199,74,3,2
47437,199,75,3,3
47438,199,76,2,2
47439,199,77,0,2
47440,199,78,3,2
47441,199,79,2,2
47442,199,80,0,2
47443,199,81,0,2
47444,199,82,0,2
47445,199,83,0,2
47446,199,84,0,2
47447,199,85,0,2
47448,199,86,2,3
47449,199,87,3,2
47450,199,88,0,2
47451,199,89,0,2
47452,199,90,4,3
47453,199,91,2,3
47454,199,92,2,3
47455,199,93,0,2
47456,199,94,2,3
47457,199,95,3,3
47458,199,96,4,4
47459,199,97,6,2
47460,199,98,4,2
47461,199,99,5,2
47462,199,100,0,2
47463,199,101,2,2
47464,199,102,2,3
47465,199,103,3,5
47466,199,104,3,4
47467,199,105,2,4
47468,199,106,3,5
47469,199,107,3,5
47470,199,108,2,2
47471,199,109,3,2
47472,199,110,2,3
47473,199,111,9,3
47474,199,112,0,2
47475,199,113,2,3
47476,199,114,3,3
47477,199,115,2,2
47478,199,116,2,4
47479,199,117,5,3
47480,199,118,4,3
47481,199,119,2,3
47482,199,120,3,2
47483,199,121,4,2
47484,199,122,3,4
47485,199,123,3,3
47486,199,124,0,2
47487,199,125,2,4
47488,199,126,5,2
47489,199,127,2,3
47490,199,128,0,2
47491,199,129,4,2
47492,199,130,0,2
47493,199,131,4,3
47494,199,132,2,3
47495,199,133,2,2
47496,199,134,2,2
47497,199,135,3,3
47498,199,136,3,3
47499,199,137,2,2
47500,199,138,2,3
47501,199,139,3,5
47502,199,140,4,2
47503,199,141,3,3
47504,199,142,2,2
47505,199,143,3,3
47506,199,144,2,3
47507,199,145,3,2
47508,199,146,2,4
47509,199,147,3,4
47510,199,148,0,2
47511,199,149,3,2
47512,199,150,0,2
47513,199,151,0,2
47514,199,152,0,2
47515,199,153,3,2
47516,199,154,3,3
47517,199,155,0,2
47518,199,156,0,2
47519,199,157,0,2
47520,199,158,0,2
47521,199,159,3,2
47522,199,160,3,2
47523,199,161,3,2
47524,199,162,2,2
47525,199,163,2,3
47526,199,164,2,3
47527,199,165,5,4
47528,199,166,0,2
47529,199,167,0,2
47530,199,168,2,2
47531,199,169,2,3
47532,199,170,4,2
47533,199,171,3,2
47534,199,172,3,3
47535,199,173,3,3
47536,199,174,2,3
47537,199,175,2,2
47538,199,176,2,3
47539,199,177,3,3
47540,199,178,2,4
47541,199,179,4,3
47542,199,180,2,2
47543,199,181,4,2
47544,199,182,3,3
47545,199,183,4,2
47546,199,184,4,5
47547,199,185,0,2
47548,199,186,3,6
47549,199,187,2,2
47550,199,188,3,2
47551,199,189,2,2
47552,199,190,3,2
47553,199,191,2,3
47554,199,192,4,3
47555,199,193,2,2
47556,199,194,2,4
47557,199,195,3,2
47558,199,196,3,2
47559,199,197,3,3
47560,199,198,3,2
47561,199,199,0,2
47562,199,200,0,2
47563,199,201,0,2
47564,199,202,0,2
47565,199,203,3,3
47566,199,204,3,2
47567,199,205,0,2
47568,199,206,0,2
47569,199,207,0,2
47570,199,208,3,2
47571,199,209,5,3
47572,199,210,4,3
47573,199,211,6,3
47574,199,212,2,3
47575,199,213,2,3
47576,199,214,3,4
47577,199,215,0,2
47578,199,216,2,3
47579,199,217,0,2
47580,199,218,0,2
47581,199,219,3,4
47582,199,220,2,4
47583,199,221,3,3
47584,199,222,2,4
47585,199,223,3,2
47586,199,224,0,2
47587,199,225,4,2
47588,199,226,2,2
47589,199,227,0,2
47590,199,228,4,2
47591,199,229,0,2
47592,199,230,3,2
47593,199,231,4,2
47594,199,232,2,3
47595,199,233,0,2
47596,199,234,2,2
47597,199,235,5,4
47598,199,236,3,3
47599,199,237,0,2
47600,200,0,2,2
47601,200,1,2,4
47602,200,2,4,3
47603,200,3,5,2
47604,200,4,3,2
47605,200,5,4,2
47606,200,6,2,3
47607,200,7,2,4
47608,200,8,0,3
47609,200,9,0,3
47610,200,10,4,4
47611,200,11,3,2
47612,200,12,2,4
47613,200,13,4,1
47614,200,14,0,3
47615,200,15,3,2
47616,200,16,2,2
47617,200,17,3,3
47618,200,18,2,2
47619,200,19,2,3
47620,200,20,0,3
47621,200,21,3,2
47622,200,22,2,5
47623,200,23,1,2
47624,200,24,3,2
47625,200,25,0,3
47626,200,26,2,3
47627,200,27,2,4
47628,200,28,0,3
47629,200,29,0,3
47630,200,30,0,3
47631,200,31,0,3
47632,200,32,0,3
47633,200,33,4,2
47634,200,34,2,1
47635,200,35,0,3
47636,200,36,4,3
47637,200,37,0,3
47638,200,38,0,3
47639,200,39,1,5
47640,200,40,3,4
47641,200,41,0,3
47642,200,42,3,2
47643,200,43,1,3
47644,200,44,4,2
47645,200,45,6,3
47646,200,46,1,3
47647,200,47,1,3
47648,200,48,6,2
47649,200,49,4,3
47650,200,50,3,2
47651,200,51,2,3
47652,200,52,2,2
47653,200,53,3,4
47654,200,54,3,2
47655,200,55,2,5
47656,200,56,2,3
47657,200,57,3,2
47658,200,58,4,2
47659,200,59,0,3
47660,200,60,2,2
47661,200,61,3,2
47662,200,62,2,1
47663,200,63,3,2
47664,200,64,3,3
47665,200,65,3,4
47666,200,66,2,2
47667,200,67,3,2
47668,200,68,6,2
47669,200,69,1,2
47670,200,70,2,2
47671,200,71,4,2
47672,200,72,0,3
47673,200,73,3,1
47674,200,74,1,2
47675,200,75,2,4
47676,200,76,3,1
47677,200,77,0,3
47678,200,78,6,2
47679,200,79,1,2
47680,200,80,0,3
47681,200,81,0,3
47682,200,82,0,3
47683,200,83,0,3
47684,200,84,0,3
47685,200,85,0,3
47686,200,86,2,2
47687,200,87,2,4
47688,200,88,0,3
47689,200,89,0,3
47690,200,90,3,2
47691,200,91,1,3
47692,200,92,3,2
47693,200,93,0,3
47694,200,94,2,2
47695,200,95,2,3
47696,200,96,4,3
47697,200,97,2,2
47698,200,98,2,2
47699,200,99,4,2
47700,200,100,0,3
47701,200,101,2,1
47702,200,102,3,3
47703,200,103,3,3
47704,200,104,3,2
47705,200,105,2,2
47706,200,106,3,4
47707,200,107,2,2
47708,200,108,3,2
47709,200,109,3,3
47710,200,110,1,4
47711,200,111,3,4
47712,200,112,0,3
47713,200,113,1,2
47714,200,114,3,3
47715,200,115,3,3
47716,200,116,1,4
47717,200,117,3,3
47718,200,118,4,2
